"SEMANA","FECHA","TURNO","IMPRESORA","OPERADOR","N° DE PEDIDO","CLAVE SAP","NOMBRE DE PEDIDO","TIPO DE PRODUCTO","ANCHO DE PELICULA","TINTAS","FOLIO DEL ROLLO","HORA INICIO","HORA FINAL","PESO DE ROLLO","RECUPERADO","% DE RECUP","HORAS DE TRABAJO","DISCO","Columna1","Columna2","Columna3","Columna4","Columna5","Columna6"
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
0.,"","","","OPERADOR9","SAP-188","MERC-00","NOMBREDEPEDIDO471","TIPODEPRODUCTO5","6CM","","--","","","","","",0.,"","","","","","",""
