FECHA,TURNO,EXTRUSORA,OPERADOR,N° DE PEDIDO,NOMBRE DE PEDIDO,CLAVE SAP,TIPO DE PRODUCTO,MEDIDA DE LA BOLSA,TRATADO,ANCHO DE PELICULA,N° DE ROLLO,CALIBRE PEDIDO,CALIBRE REAL,MOTIVO DEL CORTE,HORA INICIO,HORA FINAL,KILOS/HORA,PRODUCTO CONFORME,% DE PRODUCTO CONFORME,RECUP.,% DE RECUP,BASURA,% DE BASURA,CONSUMO MP,% MATERIA PRIMA,HORAS DE TRABAJO,month,day,year,fecha_chida,week_chida,SEMANA
"June 29, 2019",2,7,OPERADOR4,SAP-2326,NOMBREDEPEDIDO191,ZASE-003,TIPODEPRODUCTO8,40+22X70,2 CARAS,62.0 CM,1,220,209.46,MOTIVODELCORTE6,3:25 PM,5:25 PM,47.5,95,99.69%,0,0.00%,0.3,0.32%,95.3,100.00%,2,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,8,OPERADOR4,SAP-2280,NOMBREDEPEDIDO192,CRYS-001,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,5,214,215.77,MOTIVODELCORTE2,11:51 AM,3:00 PM,51.43,162,100.00%,0,0.00%,0,0.00%,162,100.00%,3.15,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,8,OPERADOR4,SAP-2280,NOMBREDEPEDIDO192,CRYS-001,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,6,214,209.8,MOTIVODELCORTE2,3:00 PM,5:45 PM,50.55,139,100.00%,0,0.00%,0,0.00%,139,100.00%,2.75,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,11,OPERADOR4,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,23,133,138.58,MOTIVODELCORTE2,12:45 PM,3:30 PM,35.27,97,100.00%,0,0.00%,0,0.00%,97,100.00%,2.75,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,5,OPERADOR4,SAP-290619,NOMBREDEPEDIDO1,MTRY-002,TIPODEPRODUCTO1,20X30,,40.0 CM,1,28,28.33,MOTIVODELCORTE2,12:30 PM,4:25 PM,21.19,83,100.00%,0,0.00%,0,0.00%,83,100.00%,3.92,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,10,OPERADOR4,SAP-240619,NOMBREDEPEDIDO23,SNCZ-004,TIPODEPRODUCTO1,25X35,,50.0 CM,22,28,27.77,MOTIVODELCORTE2,12:10 PM,4:03 PM,20.6,80,100.00%,0,0.00%,0,0.00%,80,100.00%,3.88,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,7,OPERADOR4,SAP-2326,NOMBREDEPEDIDO191,ZASE-003,TIPODEPRODUCTO8,40+22X70,2 CARAS,62.0 CM,2,220,215.45,MOTIVODELCORTE2,5:25 PM,7:35 PM,47.08,102,100.00%,0,0.00%,0,0.00%,102,100.00%,2.17,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,8,OPERADOR4,SAP-2280,NOMBREDEPEDIDO192,CRYS-001,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,7,214,210.25,MOTIVODELCORTE2,5:45 PM,6:45 PM,47,47,100.00%,0,0.00%,0,0.00%,47,100.00%,1,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,11,OPERADOR4,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,24,133,136.51,MOTIVODELCORTE2,3:30 PM,6:00 PM,34.8,87,100.00%,0,0.00%,0,0.00%,87,100.00%,2.5,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,10,OPERADOR4,SAP-290619,NOMBREDEPEDIDO1,MTRY-003,TIPODEPRODUCTO1,25X35,,50.0 CM,1,28,29.3,MOTIVODELCORTE6,4:03 PM,8:05 PM,20.83,84,94.38%,5,5.62%,0,0.00%,89,100.00%,4.03,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,13,OPERADOR4,SAP-250619,NOMBREDEPEDIDO1,MTRY-001,TIPODEPRODUCTO1,15X26,,30.0 CM,20,27,28.45,MOTIVODELCORTE2,12:02 PM,8:17 PM,14.55,120,100.00%,0,0.00%,0,0.00%,120,100.00%,8.25,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,11,OPERADOR4,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,25,133,139.82,MOTIVODELCORTE2,6:00 PM,8:30 PM,34.8,87,100.00%,0,0.00%,0,0.00%,87,100.00%,2.5,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,5,OPERADOR4,SAP-290619,NOMBREDEPEDIDO1,MTRY-002,TIPODEPRODUCTO1,20X30,,40.0 CM,2,28,30.7,MOTIVODELCORTE2,4:25 PM,8:30 PM,17.88,73,100.00%,0,0.00%,0,0.00%,73,100.00%,4.08,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,7,OPERADOR4,SAP-2326,NOMBREDEPEDIDO191,ZASE-003,TIPODEPRODUCTO8,40+22X70,2 CARAS,62.0 CM,3,220,213.25,MOTIVODELCORTE2,7:35 PM,8:45 PM,47.14,55,100.00%,0,0.00%,0,0.00%,55,100.00%,1.17,6,29,2019,2019-06-29,26,26
"June 29, 2019",2,8,OPERADOR4,SAP-2280,NOMBREDEPEDIDO192,CRYS-001,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,8,214,211.19,MOTIVODELCORTE7,6:45 PM,9:15 PM,50,125,100.00%,0,0.00%,0,0.00%,125,100.00%,2.5,6,29,2019,2019-06-29,26,26
"June 29, 2019",3,5,OPERADOR5,SAP-290619,NOMBREDEPEDIDO1,MTRY-002,TIPODEPRODUCTO1,20X30,,40.0 CM,3,28,28.7,MOTIVODELCORTE7,8:30 PM,4:05 AM,19.12,145,95.21%,7,4.60%,0.3,0.21%,152.3,100.01%,7.58,6,29,2019,2019-06-29,26,26
"June 29, 2019",3,10,OPERADOR5,SAP-290619,NOMBREDEPEDIDO1,MTRY-003,TIPODEPRODUCTO1,25X35,,50.0 CM,2,28,29.3,MOTIVODELCORTE7,8:05 PM,4:30 AM,20.67,174,95.45%,8,4.39%,0.3,0.17%,182.3,100.01%,8.42,6,29,2019,2019-06-29,26,26
"June 29, 2019",3,11,OPERADOR5,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,26,133,142.5,MOTIVODELCORTE2,8:30 PM,11:26 PM,34.77,102,100.00%,0,0.00%,0,0.00%,102,100.00%,2.93,6,29,2019,2019-06-29,26,26
"June 29, 2019",3,11,OPERADOR5,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,27,133,135.5,MOTIVODELCORTE2,11:26 PM,1:43 AM,34.6,79,100.00%,0,0.00%,0,0.00%,79,100.00%,2.28,6,29,2019,2019-06-29,26,26
"June 29, 2019",3,11,OPERADOR5,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,28,133,139.1,MOTIVODELCORTE7,1:43 AM,4:50 AM,3.95,107,99.81%,0,0.00%,0.2,0.19%,107.2,100.00%,27.12,6,29,2019,2019-06-29,26,26
"June 29, 2019",3,13,OPERADOR5,SAP-250619,NOMBREDEPEDIDO1,MTRY-001,TIPODEPRODUCTO1,15X26,,30.0 CM,21,27,28.8,MOTIVODELCORTE2,8:17 PM,1:19 AM,14.7,74,100.00%,0,0.00%,0,0.00%,74,100.00%,5.03,6,29,2019,2019-06-29,26,26
"June 29, 2019",3,13,OPERADOR5,SAP-250619,NOMBREDEPEDIDO1,MTRY-001,TIPODEPRODUCTO1,15X26,,30.0 CM,22,27,29.2,MOTIVODELCORTE7,1:19 AM,5:16 AM,15.44,61,98.87%,0.5,0.81%,0.2,0.33%,61.7,100.00%,3.95,6,29,2019,2019-06-29,26,26
"July 1, 2019",1,11,OPERADOR4,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,29,133,140.83,MOTIVODELCORTE1,8:33 AM,10:23 AM,36.55,67,90.05%,6.8,9.14%,0.6,0.90%,74.4,100.09%,1.83,7,1,2019,2019-07-01,27,27
"July 1, 2019",1,7,OPERADOR4,SAP-2325,NOMBREDEPEDIDO191,ZASE-002,TIPODEPRODUCTO8,30+18X57,2 CARAS,48.0 CM,1,165,155.88,MOTIVODELCORTE1,8:45 AM,10:30 AM,25.71,45,90.00%,4,8.00%,1,2.22%,50,100.22%,1.75,7,1,2019,2019-07-01,27,27
"July 1, 2019",1,7,OPERADOR4,SAP-2325,NOMBREDEPEDIDO191,ZASE-002,TIPODEPRODUCTO8,30+18X57,2 CARAS,48.0 CM,2,165,165.47,MOTIVODELCORTE2,10:30 AM,12:30 PM,35.5,71,100.00%,0,0.00%,0,0.00%,71,100.00%,2,7,1,2019,2019-07-01,27,27
"July 1, 2019",1,11,OPERADOR4,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,30,133,134.96,MOTIVODELCORTE2,10:23 AM,12:30 PM,37.32,79,100.00%,0,0.00%,0,0.00%,79,100.00%,2.12,7,1,2019,2019-07-01,27,27
"July 1, 2019",1,10,OPERADOR4,SAP-290619,NOMBREDEPEDIDO1,MTRY-003,TIPODEPRODUCTO1,25X35,,50.0 CM,3,28,28.17,MOTIVODELCORTE1,7:25 AM,12:30 PM,20.46,104,97.29%,2.4,2.25%,0.5,0.48%,106.9,100.01%,5.08,7,1,2019,2019-07-01,27,27
"July 1, 2019",1,8,OPERADOR4,SAP-2300,NOMBREDEPEDIDO193,HIAR,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,1,181.9,175.27,MOTIVODELCORTE1,9:50 AM,12:30 PM,42.75,114,94.21%,6,4.96%,1,0.88%,121,100.05%,2.67,7,1,2019,2019-07-01,27,27
"July 1, 2019",1,8,OPERADOR4,SAP-2300,NOMBREDEPEDIDO193,HIAR,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,2,181.9,173.58,MOTIVODELCORTE2,12:30 PM,1:30 PM,45,45,100.00%,0,0.00%,0,0.00%,45,100.00%,1,7,1,2019,2019-07-01,27,27
"July 1, 2019",2,7,OPERADOR5,SAP-2325,NOMBREDEPEDIDO191,ZASE-002,TIPODEPRODUCTO8,30+18X57,2 CARAS,48.0 CM,3,165,151.3,MOTIVODELCORTE2,12:30 PM,4:00 PM,35.14,123,100.00%,0,0.00%,0,0.00%,123,100.00%,3.5,7,1,2019,2019-07-01,27,27
"July 1, 2019",2,7,OPERADOR5,SAP-2325,NOMBREDEPEDIDO191,ZASE-002,TIPODEPRODUCTO8,30+18X57,2 CARAS,48.0 CM,4,165,164.4,MOTIVODELCORTE2,4:00 PM,6:32 PM,35.13,89,100.00%,0,0.00%,0,0.00%,89,100.00%,2.53,7,1,2019,2019-07-01,27,27
"July 1, 2019",2,7,OPERADOR5,SAP-2325,NOMBREDEPEDIDO191,ZASE-002,TIPODEPRODUCTO8,30+18X57,2 CARAS,48.0 CM,5,165,168,MOTIVODELCORTE2,6:32 PM,8:42 PM,35.54,77,100.00%,0,0.00%,0,0.00%,77,100.00%,2.17,7,1,2019,2019-07-01,27,27
"July 1, 2019",2,8,OPERADOR5,SAP-2300,NOMBREDEPEDIDO193,HIAR,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,3,181.9,168.6,MOTIVODELCORTE2,1:30 PM,4:05 PM,48.77,126,100.00%,0,0.00%,0,0.00%,126,100.00%,2.58,7,1,2019,2019-07-01,27,27
"July 1, 2019",2,8,OPERADOR5,SAP-2300,NOMBREDEPEDIDO193,HIAR,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,4,181.9,174.4,MOTIVODELCORTE2,4:05 PM,6:25 PM,48.86,114,100.00%,0,0.00%,0,0.00%,114,100.00%,2.33,7,1,2019,2019-07-01,27,27
"July 1, 2019",2,8,OPERADOR5,SAP-2300,NOMBREDEPEDIDO193,HIAR,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,5,181.9,179.1,MOTIVODELCORTE2,6:25 PM,8:46 PM,49.36,116,100.00%,0,0.00%,0,0.00%,116,100.00%,2.35,7,1,2019,2019-07-01,27,27
"July 1, 2019",2,10,OPERADOR5,SAP-290619,NOMBREDEPEDIDO1,MTRY-003,TIPODEPRODUCTO1,25X35,,50.0 CM,4,28,26.1,MOTIVODELCORTE2,12:30 PM,8:38 PM,20.41,166,100.00%,0,0.00%,0,0.00%,166,100.00%,8.13,7,1,2019,2019-07-01,27,27
"July 1, 2019",2,11,OPERADOR5,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,31,133,130,MOTIVODELCORTE2,12:30 PM,3:14 PM,36.22,99,100.00%,0,0.00%,0,0.00%,99,100.00%,2.73,7,1,2019,2019-07-01,27,27
"July 1, 2019",2,11,OPERADOR5,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,32,133,134,MOTIVODELCORTE2,3:14 PM,4:50 PM,36.88,59,100.00%,0,0.00%,0,0.00%,59,100.00%,1.6,7,1,2019,2019-07-01,27,27
"July 1, 2019",2,11,OPERADOR5,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,0,133,0,MOTIVODELCORTE4,4:55 PM,5:55 PM,0,0,0.00%,6.5,94.20%,0.4,#DIV/0!,6.9,#DIV/0!,1,7,1,2019,2019-07-01,27,27
"July 1, 2019",2,11,OPERADOR5,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,33,133,137.1,MOTIVODELCORTE2,5:55 PM,8:39 PM,35.85,98,100.00%,0,0.00%,0,0.00%,98,100.00%,2.73,7,1,2019,2019-07-01,27,27
"July 1, 2019",3,7,OPERADOR3,SAP-2325,NOMBREDEPEDIDO191,ZASE-002,TIPODEPRODUCTO8,30+18X57,2 CARAS,48.0 CM,6,165,163.45,MOTIVODELCORTE2,8:42 PM,12:00 AM,35.45,117,100.00%,0,0.00%,0,0.00%,117,100.00%,3.3,7,1,2019,2019-07-01,27,27
"July 1, 2019",3,7,OPERADOR3,SAP-2325,NOMBREDEPEDIDO191,ZASE-002,TIPODEPRODUCTO8,30+18X57,2 CARAS,48.0 CM,7,165,165.4,MOTIVODELCORTE2,12:00 AM,3:00 AM,35.33,106,100.00%,0,0.00%,0,0.00%,106,100.00%,3,7,1,2019,2019-07-01,27,27
"July 1, 2019",3,7,OPERADOR3,SAP-2325,NOMBREDEPEDIDO191,ZASE-002,TIPODEPRODUCTO8,30+18X57,2 CARAS,48.0 CM,8,165,162.95,MOTIVODELCORTE2,3:00 AM,5:50 AM,32.47,92,92.00%,8,8.00%,0,0.00%,100,100.00%,2.83,7,1,2019,2019-07-01,27,27
"July 1, 2019",3,8,OPERADOR3,SAP-2300,NOMBREDEPEDIDO193,HIAR,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,6,181.9,180.65,MOTIVODELCORTE2,8:46 PM,12:00 AM,48.56,157,100.00%,0,0.00%,0,0.00%,157,100.00%,3.23,7,1,2019,2019-07-01,27,27
"July 1, 2019",3,8,OPERADOR3,SAP-2300,NOMBREDEPEDIDO193,HIAR,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,7,181.9,174.6,MOTIVODELCORTE2,12:00 AM,4:00 AM,49,196,100.00%,0,0.00%,0,0.00%,196,100.00%,4,7,1,2019,2019-07-01,27,27
"July 1, 2019",3,10,OPERADOR3,SAP-290619,NOMBREDEPEDIDO1,MTRY-003,TIPODEPRODUCTO1,25X35,,50.0 CM,5,28,27.4,MOTIVODELCORTE2,8:38 PM,4:30 AM,20.21,159,100.00%,0,0.00%,0,0.00%,159,100.00%,7.87,7,1,2019,2019-07-01,27,27
"July 1, 2019",3,11,OPERADOR3,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,34,133,139.73,MOTIVODELCORTE2,8:35 PM,11:20 PM,37.09,102,100.00%,0,0.00%,0,0.00%,102,100.00%,2.75,7,1,2019,2019-07-01,27,27
"July 1, 2019",3,11,OPERADOR3,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,35,133,139.25,MOTIVODELCORTE2,11:20 PM,2:23 AM,36.72,112,100.00%,0,0.00%,0,0.00%,112,100.00%,3.05,7,1,2019,2019-07-01,27,27
"July 1, 2019",3,11,OPERADOR3,SAP-2321,NOMBREDEPEDIDO17,TEPU-001,TIPODEPRODUCTO2,20.5X32+2.5+5,1 CARA,36.5 CM,36,133,137.5,MOTIVODELCORTE2,2:26 AM,4:18 AM,37.5,70,97.63%,1.7,2.37%,0,0.00%,71.7,100.00%,1.87,7,1,2019,2019-07-01,27,27
"July 2, 2019",1,7,OPERADOR4,SAP-2314,NOMBREDEPEDIDO194,PPLO-001,TIPODEPRODUCTO3,25+12X42,1 CARA,37.0 CM,1,60.5,63.21,MOTIVODELCORTE2,5:50 AM,7:27 AM,29.69,48,100.00%,0,0.00%,0,0.00%,48,100.00%,1.62,7,2,2019,2019-07-02,27,27
"July 2, 2019",1,8,OPERADOR4,SAP-2300,NOMBREDEPEDIDO193,HIAR-001,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,8,181.9,179.26,MOTIVODELCORTE2,4:00 AM,7:15 AM,49.23,160,100.00%,0,0.00%,0,0.00%,160,100.00%,3.25,7,2,2019,2019-07-02,27,27
"July 2, 2019",1,11,OPERADOR4,SAP-2311A,NOMBREDEPEDIDO131,ALVA-001,TIPODEPRODUCTO2,21X36,1 CARA,36.0 CM,1,160.5,160.32,MOTIVODELCORTE2,4:18 AM,6:23 AM,36.48,76,100.00%,0,0.00%,0,0.00%,76,100.00%,2.08,7,2,2019,2019-07-02,27,27
"July 2, 2019",1,11,OPERADOR4,SAP-2311A,NOMBREDEPEDIDO131,ALVA-001,TIPODEPRODUCTO2,21X36,1 CARA,36.0 CM,2,160.5,159.21,MOTIVODELCORTE3,6:23 AM,7:00 AM,35.68,22,95.65%,1,4.35%,0,0.00%,23,100.00%,0.62,7,2,2019,2019-07-02,27,27
"July 2, 2019",1,8,OPERADOR4,SAP-2300,NOMBREDEPEDIDO193,HIAR-001,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,9,181.9,180.15,MOTIVODELCORTE2,7:15 AM,8:53 AM,47.14,77,100.00%,0,0.00%,0,0.00%,77,100.00%,1.63,7,2,2019,2019-07-02,27,27
"July 2, 2019",1,8,OPERADOR4,SAP-2279A,NOMBREDEPEDIDO44,PLUS-003,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,1,214,201.4,MOTIVODELCORTE6,8:53 AM,10:15 AM,49.02,67,98.53%,1,1.47%,0,0.00%,68,100.00%,1.37,7,2,2019,2019-07-02,27,27
"July 2, 2019",1,11,OPERADOR4,SAP-2311A,NOMBREDEPEDIDO131,ALVA-001,TIPODEPRODUCTO2,21X36,1 CARA,36.0 CM,3,160.5,153.86,MOTIVODELCORTE4,7:15 AM,10:15 AM,36.67,110,100.00%,0,0.00%,0,0.00%,110,100.00%,3,7,2,2019,2019-07-02,27,27
"July 2, 2019",1,7,OPERADOR4,SAP-2314,NOMBREDEPEDIDO194,PPLO-001,TIPODEPRODUCTO3,25+12X42,1 CARA,37.0 CM,2,60.5,54.76,MOTIVODELCORTE2,7:27 AM,9:18 AM,30.27,56,100.00%,0,0.00%,0,0.00%,56,100.00%,1.85,7,2,2019,2019-07-02,27,27
"July 2, 2019",1,7,OPERADOR4,SAP-2314,NOMBREDEPEDIDO194,PPLO-001,TIPODEPRODUCTO3,25+12X42,1 CARA,37.0 CM,3,60.5,55.07,MOTIVODELCORTE4,9:18 AM,12:05 PM,30.18,84,97.67%,1.5,1.74%,0.5,0.60%,86,100.01%,2.78,7,2,2019,2019-07-02,27,27
"July 2, 2019",1,10,OPERADOR4,SAP-290619,NOMBREDEPEDIDO1,MTRY-003,TIPODEPRODUCTO1,25X35,,50.0 CM,6,28,27.13,MOTIVODELCORTE2,4:30 AM,12:30 PM,20,160,100.00%,0,0.00%,0,0.00%,160,100.00%,8,7,2,2019,2019-07-02,27,27
"July 2, 2019",1,8,OPERADOR4,SAP-2279A,NOMBREDEPEDIDO44,PLUS-003,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,2,214,202.57,MOTIVODELCORTE2,10:15 AM,12:35 PM,49.71,116,100.00%,0,0.00%,0,0.00%,116,100.00%,2.33,7,2,2019,2019-07-02,27,27
"July 2, 2019",1,11,OPERADOR4,SAP-2311A,NOMBREDEPEDIDO131,ALVA-001,TIPODEPRODUCTO2,21X36,1 CARA,36.0 CM,4,160.5,156.17,MOTIVODELCORTE2,10:45 AM,1:45 PM,41.67,125,96.90%,4,3.10%,0,0.00%,129,100.00%,3,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,5,OPERADOR5,SAP-020719,NOMBREDEPEDIDO22,PROI-020,TIPODEPRODUCTO1,35X45,,35.0 CM,0,29,0,MOTIVODELCORTE1,2:50 PM,3:38 PM,0,0,0.00%,13.5,93.10%,1,#DIV/0!,14.5,#DIV/0!,0.8,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,5,OPERADOR5,SAP-020719,NOMBREDEPEDIDO22,PROI-020,TIPODEPRODUCTO1,35X45,,35.0 CM,1,29,28.9,MOTIVODELCORTE2,3:38 PM,8:40 PM,14.7,74,100.00%,0,0.00%,0,0.00%,74,100.00%,5.03,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,7,OPERADOR5,SAP-2314,NOMBREDEPEDIDO194,PPLO-001,TIPODEPRODUCTO3,25+12X42,1 CARA,37.0 CM,4,60.5,60.9,MOTIVODELCORTE2,12:20 PM,3:25 PM,30.49,94,100.00%,0,0.00%,0,0.00%,94,100.00%,3.08,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,7,OPERADOR5,SAP-2314A,NOMBREDEPEDIDO194,PPLO-002,TIPODEPRODUCTO3,27+14X51,1 CARA,41.0 CM,0,66,0,MOTIVODELCORTE6,3:25 PM,3:30 PM,0,0,0.00%,2.4,100.00%,0,#DIV/0!,2.4,#DIV/0!,0.08,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,7,OPERADOR5,SAP-2314A,NOMBREDEPEDIDO194,PPLO-002,TIPODEPRODUCTO3,27+14X51,1 CARA,41.0 CM,1,66,67.3,MOTIVODELCORTE2,3:30 PM,5:30 PM,30,60,100.00%,0,0.00%,0,0.00%,60,100.00%,2,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,7,OPERADOR5,SAP-2314A,NOMBREDEPEDIDO194,PPLO-002,TIPODEPRODUCTO3,27+14X51,1 CARA,41.0 CM,2,6,66.4,MOTIVODELCORTE2,5:30 PM,8:25 PM,30.17,88,100.00%,0,0.00%,0,0.00%,88,100.00%,2.92,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,8,OPERADOR5,SAP-2279A,NOMBREDEPEDIDO44,PLUS-003,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,3,214,208.5,MOTIVODELCORTE2,12:35 PM,2:49 PM,48.81,109,100.00%,0,0.00%,0,0.00%,109,100.00%,2.23,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,8,OPERADOR5,SAP-2279A,NOMBREDEPEDIDO44,PLUS-003,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,4,214,205,MOTIVODELCORTE2,2:49 PM,5:18 PM,49.13,122,100.00%,0,0.00%,0,0.00%,122,100.00%,2.48,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,8,OPERADOR5,SAP-2243,NOMBREDEPEDIDO133,CUEN-002,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,0,195.3,195.3,MOTIVODELCORTE6,5:15 PM,5:18 PM,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.05,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,8,OPERADOR5,SAP-2243,NOMBREDEPEDIDO133,CUEN-002,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,1,195.3,195.3,MOTIVODELCORTE2,5:18 PM,8:25 PM,49.41,154,100.00%,0,0.00%,0,0.00%,154,100.00%,3.12,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,10,OPERADOR5,SAP-290619,NOMBREDEPEDIDO1,MTRY-003,TIPODEPRODUCTO1,25X35,,50.0 CM,7,28,30.1,MOTIVODELCORTE2,12:30 PM,8:35 PM,20.16,163,100.00%,0,0.00%,0,0.00%,163,100.00%,8.08,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,11,OPERADOR5,SAP-2302,NOMBREDEPEDIDO32,TEVE-003,TIPODEPRODUCTO2,30X55+6+5,1 CARA,63.5 CM,1,166.25,176.4,MOTIVODELCORTE2,1:45 PM,3:45 PM,47,94,100.00%,0,0.00%,0,0.00%,94,100.00%,2,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,11,OPERADOR5,SAP-2302,NOMBREDEPEDIDO32,TEVE-003,TIPODEPRODUCTO2,30X55+6+5,1 CARA,63.5 CM,2,166.25,173.4,MOTIVODELCORTE2,3:45 PM,6:20 PM,46.84,121,100.00%,0,0.00%,0,0.00%,121,100.00%,2.58,7,2,2019,2019-07-02,27,27
"July 2, 2019",2,11,OPERADOR5,SAP-2302,NOMBREDEPEDIDO32,TEVE-003,TIPODEPRODUCTO2,30X55+6+5,1 CARA,63.5 CM,3,166.25,172.1,MOTIVODELCORTE2,6:20 PM,8:38 PM,46.52,107,100.00%,0,0.00%,0,0.00%,107,100.00%,2.3,7,2,2019,2019-07-02,27,27
"July 2, 2019",3,5,OPERADOR3,SAP-020719,NOMBREDEPEDIDO22,PROI-020,TIPODEPRODUCTO1,35X45,,35.0 CM,2,29,30,MOTIVODELCORTE2,8:40 PM,1:02 AM,14.89,65,98.48%,0,0.00%,1,1.54%,66,100.02%,4.37,7,2,2019,2019-07-02,27,27
"July 2, 2019",3,5,OPERADOR3,SAP-020719,NOMBREDEPEDIDO22,PROI-020,TIPODEPRODUCTO1,35X45,,35.0 CM,3,29,29.9,MOTIVODELCORTE2,1:02 AM,4:30 AM,15,52,98.11%,0,0.00%,1,1.92%,53,100.04%,3.47,7,2,2019,2019-07-02,27,27
"July 2, 2019",3,7,OPERADOR3,SAP-2314A,NOMBREDEPEDIDO194,PPLO-002,TIPODEPRODUCTO3,27+14X51,1 CARA,41.0 CM,3,6,64.6,MOTIVODELCORTE2,8:25 PM,11:35 PM,30,95,100.00%,0,0.00%,0,0.00%,95,100.00%,3.17,7,2,2019,2019-07-02,27,27
"July 2, 2019",3,7,OPERADOR3,SAP-2314A,NOMBREDEPEDIDO194,PPLO-002,TIPODEPRODUCTO3,27+14X51,1 CARA,41.0 CM,4,6,64.57,MOTIVODELCORTE2,11:35 PM,3:03 AM,30,104,100.00%,0,0.00%,0,0.00%,104,100.00%,3.47,7,2,2019,2019-07-02,27,27
